movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,country_1,country_2,country_3,studio,director,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,awards,contract_price,studio_score,price_class,writer_1,writer_2,actor_1,actor_2,actor_3,description,storyline
tt1631867,Edge of Tomorrow,2014,06-06-2014,113,PG-13,PG-13,7.9,559742,908,620,178000000,100206256,370541256,3490,3505,USA,Canada,,WB,Doug Liman,Action,Adventure,Sci-Fi,,,,,,11 wins & 37 nominations.,2700,10,10,Christopher McQuarrie,Jez Butterworth,Tom Cruise,Emily Blunt,Brendan Gleeson,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.","An alien race has hit the Earth in an unrelenting assault, unbeatable by any military unit in the world. Major William Cage (Cruise) is an officer who has never seen a day of combat when he is unceremoniously dropped into what amounts to a suicide mission. Killed within minutes, Cage now finds himself inexplicably thrown into a time loop-forcing him to live out the same brutal combat over and over, fighting and dying again...and again. But with each battle, Cage becomes able to engage the adversaries with i"
tt0397313,Eight Below,2006,02-17-2006,120,PG,PG,7.3,57409,280,127,40000000,81612565,120455994,3066,3122,USA,,,BUENA VISTA,Frank Marshall,Adventure,Drama,Family,,,,,,2 wins & 2 nominations.,2295,10,1,David DiGilio,Toshir　 Ishid　,Paul Walker,Bruce Greenwood,Moon Bloodgood,Brutal cold forces two Antarctic explorers to leave their team of sled dogs behind as they fend for their survival.,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission while his dogs fight for survival."
tt7014006,Eighth Grade,2018,08-03-2018,93,R,R,7.4,49510,380,221,2000000,13539709,14347433,4,1084,USA,,,A24,Bo Burnham,Comedy,Drama,,,,,,,Nominated for 1 Golden Globe.,2145,4,1,Bo Burnham,,Elsie Fisher,Josh Hamilton,Emily Robinson,An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school.,"In his feature film directorial debut, comedian Bo Burnham deftly encapsulates the awkwardness, angst, self-loathing and reinvention that a teenage girl goes through on the cusp of high school. Given that the 27-year-old stand-up comic achieved fame as a teenager himself through YouTube by riffing on his insecurities, he is uniquely capable as the film's writer and director to tell the story of Kayla, an anxious girl navigating the final days of her eighth grade year, despite creating a protagonist w female"
tt0357277,Elektra,2005,01-14-2005,97,PG-13,PG-13,4.7,83621,395,201,43000000,24409722,56681566,3204,3204,USA,Japan,,20th Century Fox,Rob Bowman,Action,Adventure,Crime,Fantasy,,,,,2 nominations.,2295,10,1,Mark Steven Johnson,Frank Miller,Jennifer Garner,Goran Visnjic,Kirsten Zien,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.","In the ultimate battle between good and evil stands a warrior who makes the choice that tips the balance. A strong, mysterious and a deadly sexy action heroine - a lethal synthesis of grace and power. Not long after recovering from seemingly mortal wounds, Elektra has severed all ties with the world, living only for her next assignment. But in an unexpected turn of events, she is forced to make a decision that can take her life in a new direction - or destroy her. Key players in Elektra's journey are Stick,"
tt0414055,Elizabeth: The Golden Age,2007,10-12-2007,114,PG-13,PG-13,6.8,63436,230,202,55000000,16383509,74237563,2001,2006,UK,France,Germa,Universal,Shekhar Kapur,Biography,Drama,History,War,,,,,Won 1 Oscar.,2295,10,1,William Nicholson,Michael Hirst,Jordi Moll　,Aimee King,Cate Blanchett,"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.","Two faiths, two empires, two rulers - colliding in 1588. Papist Spain wants to bring down the heretic Elizabeth. Philip is building an armada but needs a rationale to attack. With covert intrigue, Spain sets a trap for the Queen and her principal secretary, Walsingham, using as a pawn Elizabeth's cousin Mary Stuart, who's under house arrest in the North. The trap springs, and the armada sets sail, to rendezvous with French ground forces and to attack. During these months, the Virgin Queen falls in love with"
tt0368709,Elizabethtown,2005,10-14-2005,123,PG,PG,6.4,65077,515,190,45000000,26850426,52034891,2517,2517,USA,,,Paramount,Cameron Crowe,Comedy,Drama,Romance,,,,,,2 wins & 4 nominations.,2295,10,1,Cameron Crowe,,Orlando Bloom,Kirsten Dunst,Susan Sarandon,"During a hometown memorial for his Kentucky-born father, a young man begins an unexpected romance with a too-good-to-be-true stewardess.","After causing a loss of almost one billion dollars in his company, the shoe designer Drew Baylor decides to commit suicide. However, in the exact moment of his act of despair, he receives a phone call from his sister telling him that his beloved father had just died in Elizabethtown, and he should bring him back since his mother had problem with the relatives of his father. He travels in an empty red eye flight and meets the attendant Claire Colburn, who changes his view and perspective of life."
tt3716530,Elle,2016,11-11-2016,130,R,R,7.1,56285,179,355,.,2341534,12748594,2,209,Fra,German,Belgi,SPC,Paul Verhoeven,Crime,Drama,Thriller,,,,,,Nominated for 1 Oscar.,2145,4,1,Philippe Djian,David Birke,Isabelle Huppert,Laurent Lafitte,Anne Consigny,A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her.,"Mich　le seems indestructible. Head of a successful video game company, she brings the same ruthless attitude to her love life as to business. Being attacked in her home by an unknown assailant changes Mich　le's life forever. When she resolutely tracks the man down, they are both drawn into a curious and thrilling game-a game that may, at any moment, spiral out of control."
tt1535108,Elysium,2013,08-09-2013,109,R,R,6.6,402030,886,497,115000000,93050117,286140700,3284,3284,USA,,,TriS,Neill Blomkamp,Action,Drama,Sci-Fi,,,,,,1 win & 10 nominations.,2145,4,1,Neill Blomkamp,,Matt Damon,Jodie Foster,Sharlto Copley,"In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","In the year 2154, two classes of people exist: the very wealthy, who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Delacourt, a government official, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn't stop the people of Earth from trying to get in by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission"
tt0424993,Employee of the Month,2006,10-06-2006,103,PG-13,PG-13,5.5,42641,164,87,12000000,28444855,38368909,2579,2579,USA,,,LIONSGATE,Greg Coolidge,Comedy,Romance,,,,,,,2 nominations.,2145,4,1,Don Calame,Chris Conroy,Dane Cook,Jessica Simpson,Dax Shepard,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work, in order to gain the affections of a new female employee.","Slacker Zack Bradley works as a box boy at Super Club, a warehouse club store. It is the lowest in the job hierarchy at the store. He doesn't work very hard at his job, and along with some of his fellow employee friends treats the store like his playground. Regardless, he is well liked by most of the other employees. He used to be hard working, when he was developing a dot com, but he lost all his and his grandmother's money in the process. As such, he decided not to take any risks in life while he now live"
tt0461770,Enchanted,2007,11-21-2007,107,PG,PG,7,168031,414,228,85000000,127807262,340487652,3730,3730,USA,,,BUENA VISTA,Kevin Lima,Animation,Comedy,Family,Fantasy,Musical,Romance,,,Nominated for 3 Oscars.,2295,10,1,Bill Kelly,,Amy Adams,Patrick Dempsey,James Marsden,"A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer.","The beautiful Princess Giselle (Amy Adams) is banished by evil Queen Narissa (Susan Sarandon) from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already"
tt1855199,End of Watch,2012,09-21-2012,109,R,R,7.6,215084,379,365,7000000,41003371,48126384,2730,2780,USA,,,ORF,David Ayer,Action,Crime,Drama,Thriller,,,,,3 wins & 10 nominations.,2325,4,5,David Ayer,,Jake Gyllenhaal,Michael Pe　a,Natalie Martinez,"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.","In South Central Los Angeles, street cops Brian and Mike are partners - balls-out cowboys patrolling the streets as Latino gangs are in a power struggle with Blacks. Brian and Mike get lucky a couple of times, making big drug and human-trafficking busts, so a Mexican cartel orders their deaths. We meet Mike's pregnant wife (whom he married out of high school) and watch Brian's search for a soul mate. There are internal squabbles within the ranks of the LAPD and lots of squad-car conversation. Can the lads e"
tt1731141,Ender's Game,2013,11-01-2013,114,PG-13,PG-13,6.6,214378,609,334,110000000,61737191,125537191,3407,3407,USA,,,LG/S,Gavin Hood,Action,Adventure,Family,Fantasy,Sci-Fi,,,,1 win & 6 nominations.,2235,4,3,Gavin Hood,Orson Scott Card,Asa Butterfield,Harrison Ford,Hailee Steinfeld,"Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics, an insectoid alien race who had previously tried to invade Earth and had inflicted heavy losses on humankind.","The Earth was ravaged by the Formics, an alien race seemingly determined to destroy humanity. Fifty years later, the people of Earth remain banded together to prevent their own annihilation from this technologically superior alien species. Ender Wiggin, a quiet but brilliant boy, may become the savior of the human race. He is separated from his beloved sister and his terrifying brother and brought to battle school in orbit around earth. He will be tested and honed into an empathetic killer who begins to des"
tt2390361,Enough Said,2013,10-11-2013,93,PG-13,PG-13,7,56417,158,240,8000000,17550872,25288872,4,835,USA,,,Fox Searchlight,Nicole Holofcener,Comedy,Drama,Romance,,,,,,Nominated for 1 Golden Globe.,2145,4,1,Nicole Holofcener,,Julia Louis-Dreyfus,Lennie Loftin,Jessica St. Clair,A divorced woman who decides to pursue the man she's interested in learns he's her new friend's ex-husband.,"A divorced and single parent, Eva (Julia Louis-Dreyfus) spends her days enjoying work as a masseuse but dreading her daughter's impending departure for college. She meets Albert (James Gandolfini) - a sweet, funny and like-minded man also facing an empty nest. As their romance quickly blossoms, Eva befriends Marianne (Catherine Keener), her new massage client. Marianne is a beautiful poet who seems ""almost perfect"" except for one prominent quality: she rags on her ex-husband way too much. Suddenly, Eva find"
tt1674771,Entourage,2015,06-03-2015,104,R,R,6.6,72665,192,224,30000000,32363404,49263404,3108,3108,USA,,,WB,Doug Ellin,Comedy,,,,,,,,,2195,6,1,Doug Ellin,Doug Ellin,Kevin Connolly,Adrian Grenier,Kevin Dillon,"Movie star Vincent Chase, together with his boys Eric, Turtle, and Johnny, are back - and back in business with super agent-turned-studio head Ari Gold on a risky project that will serve as Vince's directorial debut.","This movie picks up where the TV show ended. Vincent Chase is offered a role by his former agent now Studio boss Ari Gold in a movie he is developing. Vincent agrees on the condition that he be allowed to direct the movie also. Nearly a year later, Vince is uncertain if the movie is ready, so he asks Ari for money to finish the movie. But Vincent has asked for money more than once already and Ari's bosses are not happy of how much they're spending. But he goes to their backer to ask for more money and he wa"
