customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,ClusterHierarchical,ClusterKmeans,movie_watched,scribe_total,movie_watched_no_dup
C7142,M,22,20대,M,N,동작구,2017,53,3,14,10,12
C7143,M,33,30대,S,N,용산구,2017,21,5,24,17,21
C7144,F,24,20대,S,N,관악구,2017,61,3,19,14,16
C7145,F,25,20대,S,N,광진구,2017,75,4,21,14,18
C7146,F,26,20대,M,N,동작구,2017,53,3,26,17,22
C7147,M,27,20대,S,N,서대문구,2017,2,4,15,11,15
C7148,F,58,50대,M,Y,용산구,2017,32,2,36,19,26
C7149,M,29,20대,M,N,강남구,2017,12,5,22,12,18
C7150,M,20,20대,M,N,서대문구,2017,10,4,16,13,14
C7151,F,51,50대,M,N,마포구,2017,84,1,26,17,21
C7152,F,32,30대,M,Y,용산구,2017,17,5,31,15,19
C7153,F,23,20대,S,N,관악구,2017,61,3,24,12,20
C7154,M,19,10대,S,N,송파구,2017,73,4,14,10,13
C7155,F,35,30대,M,N,용산구,2017,6,5,24,16,18
C7156,F,46,40대,S,N,용산구,2017,33,2,18,13,18
C7157,M,37,30대,M,N,서대문구,2017,5,4,22,15,16
C7158,F,28,20대,S,N,마포구,2017,90,1,27,17,18
C7159,F,29,20대,M,Y,동작구,2017,52,3,35,20,21
C7160,M,20,20대,S,N,송파구,2017,72,4,14,12,11
C7161,M,21,20대,S,N,용산구,2017,1,5,16,13,14
C7162,M,22,20대,M,Y,동작구,2017,53,3,32,18,20
C7163,F,43,40대,M,Y,송파구,2017,38,4,24,15,17
C7164,M,44,40대,M,Y,서초구,2017,65,3,45,21,32
C7165,F,55,50대,S,N,강남구,2017,28,2,27,15,23
C7166,M,36,30대,M,Y,광진구,2017,71,4,38,18,30
C7167,M,57,50대,M,N,용산구,2017,26,2,15,10,13
C7168,M,18,10대,S,N,강남구,2017,15,5,16,10,12
C7169,F,39,30대,M,N,관악구,2017,66,3,17,14,15
C7170,F,20,20대,S,N,광진구,2017,75,4,22,14,17
C7171,F,21,20대,M,N,강남구,2017,12,5,28,18,24
C7172,F,18,10대,S,N,동작구,2017,55,3,20,13,18
C7173,M,23,20대,S,N,강남구,2017,13,5,13,11,11
C7174,F,54,50대,M,N,용산구,2017,35,2,25,15,20
C7175,M,55,50대,M,N,관악구,2017,47,3,19,14,14
C7176,M,46,40대,S,N,동작구,2017,57,3,23,17,20
C7177,F,57,50대,M,Y,서대문구,2017,37,2,36,18,24
C7178,F,58,50대,S,N,용산구,2017,36,2,25,17,22
C7179,M,49,40대,M,Y,용산구,2017,42,2,30,18,26
C7180,M,20,20대,S,N,마포구,2017,89,1,26,18,17
C7181,F,31,30대,M,Y,서초구,2017,66,3,32,20,26
C7182,F,32,30대,M,Y,용산구,2017,17,5,36,19,26
C7183,M,53,50대,M,Y,동작구,2017,48,3,24,14,19
C7184,M,18,10대,S,N,서대문구,2017,2,4,16,14,14
C7185,F,45,40대,M,Y,강남구,2017,29,2,36,19,25
C7186,F,36,30대,S,N,강남구,2017,24,5,25,16,22
C7187,M,47,40대,M,N,용산구,2017,43,2,21,14,16
C7188,F,58,50대,S,N,강남구,2017,28,2,24,15,21
C7189,M,65,60대,S,N,관악구,2017,46,3,11,10,11
C7190,F,30,30대,M,Y,용산구,2017,17,5,38,19,23
C7191,F,21,20대,M,N,광진구,2017,93,4,23,14,22
C7192,F,22,20대,M,N,용산구,2017,7,5,19,14,13
C7193,M,43,40대,S,N,용산구,2017,33,2,16,12,16
C7194,M,44,40대,M,Y,용산구,2017,42,2,34,20,23
C7195,M,45,40대,M,Y,서대문구,2017,44,2,42,19,29
C7196,M,36,30대,M,N,관악구,2017,56,3,19,14,17
C7197,M,37,30대,M,N,강남구,2017,19,5,12,10,11
C7198,M,38,30대,M,Y,마포구,2017,95,1,31,17,22
C7199,M,59,50대,M,N,광진구,2017,85,1,18,14,16
C7200,M,30,30대,M,N,강남구,2017,19,5,16,12,13
C7201,F,31,30대,M,Y,송파구,2017,82,4,37,21,24
C7202,M,42,40대,M,Y,송파구,2017,38,4,26,15,21
C7203,F,23,20대,M,Y,용산구,2017,8,5,49,22,30
C7204,F,34,30대,M,Y,광진구,2017,94,4,32,17,26
C7205,M,55,50대,M,N,송파구,2017,85,2,15,13,15
C7206,M,56,50대,M,Y,마포구,2017,83,1,29,18,27
C7207,F,37,30대,S,N,강남구,2017,24,5,21,14,16
C7208,M,38,30대,S,N,관악구,2017,62,3,20,15,19
C7209,F,29,20대,M,Y,강남구,2017,11,5,37,19,22
C7210,M,50,50대,S,N,광진구,2017,85,1,13,10,12
C7211,M,21,20대,S,N,서초구,2017,60,3,20,14,16
C7212,M,32,30대,M,N,마포구,2017,95,1,18,11,17
C7213,F,23,20대,S,N,서초구,2017,60,3,23,15,18
C7214,F,34,30대,M,Y,서대문구,2017,82,4,38,19,23
C7215,F,45,40대,M,Y,용산구,2017,40,2,36,17,22
C7216,M,46,40대,M,N,서초구,2017,47,3,22,16,17
C7217,M,37,30대,S,N,강남구,2017,22,5,10,9,10
C7218,M,28,20대,S,N,용산구,2017,1,5,15,9,14
C7219,F,49,40대,M,Y,관악구,2017,66,3,38,21,26
C7220,F,30,30대,M,Y,광진구,2017,94,4,43,20,27
C7221,F,21,20대,S,N,동작구,2017,55,3,26,15,19
C7222,F,22,20대,M,N,용산구,2017,7,5,23,15,22
C7223,F,53,50대,M,N,관악구,2017,47,3,23,16,20
C7224,F,34,30대,M,N,동작구,2017,57,3,29,17,20
C7225,F,25,20대,S,N,양천구,2017,55,1,24,18,22
C7226,F,26,20대,M,Y,마포구,2017,92,1,38,20,23
C7227,F,37,30대,M,N,송파구,2017,80,4,8,8,8
C7228,F,38,30대,M,Y,송파구,2017,82,4,27,15,20
C7229,F,63,60대,S,N,서초구,2017,46,3,24,14,18
C7230,M,50,50대,S,N,관악구,2017,46,3,19,13,18
C7231,F,41,40대,M,Y,동작구,2017,48,3,39,20,32
C7232,M,22,20대,S,N,마포구,2017,89,1,15,13,14
C7233,F,23,20대,S,N,강남구,2017,14,5,25,14,22
C7234,M,34,30대,M,N,송파구,2017,71,4,12,9,11
C7235,M,35,30대,S,N,용산구,2017,21,5,22,19,21
C7236,F,46,40대,M,N,동작구,2017,57,3,31,19,22
C7237,F,37,30대,M,N,광진구,2017,68,4,20,15,14
C7238,F,38,30대,S,N,동작구,2017,57,3,22,16,21
C7239,M,66,60대,S,N,용산구,2017,36,2,12,9,11
C7240,F,30,30대,S,N,송파구,2017,79,4,17,15,12
C7241,M,21,20대,M,N,용산구,2017,10,5,19,15,16
C7242,F,42,40대,M,Y,마포구,2017,94,1,33,17,21
C7243,M,43,40대,M,Y,서대문구,2017,44,2,30,17,23
C7244,F,34,30대,M,Y,양천구,2017,59,1,38,21,23
C7245,M,35,30대,M,N,서대문구,2017,5,4,19,14,16
C7246,M,46,40대,M,N,마포구,2017,96,1,19,15,18
C7247,M,37,30대,M,N,관악구,2017,56,3,20,15,16
C7248,F,28,20대,M,N,서대문구,2017,78,4,26,15,21
C7249,F,59,50대,M,N,광진구,2017,87,1,24,14,23
C7250,M,40,40대,M,N,광진구,2017,70,1,22,16,20
C7251,F,41,40대,M,Y,관악구,2017,66,3,26,17,22
C7252,F,42,40대,M,Y,서대문구,2017,41,2,41,20,27
C7253,F,33,30대,M,Y,용산구,2017,17,5,41,18,26
C7254,F,34,30대,S,N,광진구,2017,68,4,25,15,18
C7255,F,55,50대,M,N,동작구,2017,51,3,24,17,19
C7256,M,46,40대,M,N,동작구,2017,56,3,17,13,16
C7257,F,47,40대,M,Y,강남구,2017,29,2,24,15,19
C7258,F,38,30대,S,N,강남구,2017,24,5,12,11,12
C7259,F,39,30대,M,Y,용산구,2017,17,5,48,20,29
C7260,M,50,50대,M,N,강남구,2017,26,2,14,10,13
C7261,M,19,10대,S,N,서대문구,2017,2,4,16,13,13
C7262,F,22,20대,S,N,용산구,2017,4,5,19,12,15
C7263,F,33,30대,M,Y,동작구,2017,58,3,28,15,17
C7264,F,44,40대,S,N,서대문구,2017,34,2,41,19,25
C7265,F,35,30대,M,N,서대문구,2017,80,4,20,13,16
C7266,F,36,30대,M,Y,광진구,2017,94,4,34,19,22
C7267,M,37,30대,S,N,용산구,2017,21,5,16,11,15
C7268,M,38,30대,M,N,용산구,2017,6,5,23,17,19
C7269,F,59,50대,M,N,강남구,2017,27,2,20,13,16
C7270,F,30,30대,S,N,강남구,2017,24,5,31,17,21
C7271,M,21,20대,S,N,양천구,2017,89,1,15,10,14
C7272,F,32,30대,M,Y,용산구,2017,17,5,34,16,22
C7273,F,43,40대,M,Y,서대문구,2017,41,2,40,21,26
C7274,F,44,40대,M,N,서대문구,2017,39,2,22,14,17
C7275,M,35,30대,M,Y,송파구,2017,81,4,34,18,23
C7276,F,46,40대,M,Y,서대문구,2017,41,2,30,17,23
C7277,M,37,30대,M,Y,강남구,2017,20,5,35,20,31
C7278,M,38,30대,M,Y,강남구,2017,20,5,27,18,25
C7279,M,29,20대,S,N,서초구,2017,60,3,19,10,18
C7280,F,30,30대,S,N,강남구,2017,24,5,18,14,14
C7281,F,21,20대,S,N,동작구,2017,55,3,19,14,15
C7282,F,52,50대,S,N,송파구,2017,86,2,20,14,18
C7283,M,53,50대,M,N,동작구,2017,50,3,16,10,15
C7284,F,34,30대,M,Y,동작구,2017,58,3,41,21,22
C7285,F,45,40대,M,Y,마포구,2017,94,1,35,19,21
C7286,M,46,40대,M,N,용산구,2017,43,2,21,13,18
C7287,F,57,50대,M,Y,양천구,2017,49,1,32,19,22
C7288,M,38,30대,S,N,마포구,2017,97,1,14,10,10
C7289,F,49,40대,M,Y,마포구,2017,94,1,43,21,27
C7290,F,20,20대,M,N,송파구,2017,78,4,21,13,17
C7291,M,19,10대,S,N,강남구,2017,15,5,20,13,15
C7292,F,32,30대,M,N,광진구,2017,68,4,25,13,20
C7293,F,23,20대,M,Y,양천구,2017,59,1,42,19,25
C7294,M,24,20대,S,N,용산구,2017,1,5,14,13,13
C7295,F,35,30대,S,N,동작구,2017,57,3,20,15,17
C7296,M,26,20대,S,N,송파구,2017,72,4,12,9,11
C7297,F,37,30대,M,N,강남구,2017,25,5,30,15,23
C7298,F,38,30대,M,N,동작구,2017,57,3,22,14,19
C7299,M,63,60대,S,N,강남구,2017,28,2,19,13,17
C7300,F,30,30대,M,Y,동작구,2017,58,3,35,17,20
C7301,F,41,40대,M,Y,송파구,2017,38,4,25,17,17
C7302,M,22,20대,S,N,서대문구,2017,2,4,23,14,16
C7303,M,23,20대,M,N,서대문구,2017,10,4,15,13,12
C7304,F,34,30대,M,Y,관악구,2017,66,3,34,18,21
C7305,F,35,30대,M,Y,마포구,2017,94,1,43,19,26
C7306,M,56,50대,M,N,송파구,2017,85,2,10,10,9
C7307,F,47,40대,M,Y,송파구,2017,38,4,29,15,19
C7308,M,58,50대,S,N,송파구,2017,85,2,19,13,17
C7309,F,66,60대,M,N,광진구,2017,86,1,24,16,21
C7310,M,40,40대,M,Y,용산구,2017,42,2,25,14,22
C7311,M,31,30대,M,N,용산구,2017,6,5,20,12,15
C7312,F,42,40대,M,Y,강남구,2017,29,2,32,17,21
C7313,F,43,40대,M,Y,서대문구,2017,41,2,33,19,25
C7314,F,24,20대,M,N,관악구,2017,52,3,32,18,25
C7315,F,35,30대,M,N,광진구,2017,68,4,22,15,17
C7316,F,36,30대,M,Y,용산구,2017,17,5,34,19,20
C7317,M,37,30대,S,N,서초구,2017,62,3,22,16,17
C7318,M,48,40대,M,Y,강남구,2017,30,2,28,15,24
C7319,M,62,60대,M,N,서대문구,2017,36,2,19,13,17
C7320,F,50,50대,M,N,용산구,2017,35,2,28,19,25
C7321,M,31,30대,M,Y,광진구,2017,71,4,31,18,22
C7322,M,22,20대,S,N,광진구,2017,74,4,15,11,13
C7323,M,23,20대,S,N,마포구,2017,89,1,17,14,15
C7324,M,44,40대,S,N,양천구,2017,96,1,21,14,17
C7325,M,25,20대,S,N,용산구,2017,1,5,16,13,14
C7326,F,56,50대,M,Y,강남구,2017,32,2,31,20,24
C7327,F,37,30대,S,N,송파구,2017,79,4,17,11,14
C7328,M,38,30대,S,N,송파구,2017,69,4,12,9,12
C7329,M,29,20대,S,N,송파구,2017,72,4,15,11,14
C7330,F,40,40대,M,Y,동작구,2017,48,3,32,20,19
C7331,F,21,20대,M,Y,송파구,2017,77,4,31,15,19
C7332,F,32,30대,S,N,강남구,2017,24,5,19,12,16
C7333,M,23,20대,S,N,강남구,2017,13,5,18,12,16
C7334,M,24,20대,S,N,광진구,2017,74,4,19,10,16
C7335,F,25,20대,M,Y,광진구,2017,93,4,47,20,29
C7336,M,36,30대,S,N,용산구,2017,21,5,20,13,17
C7337,F,37,30대,M,Y,강남구,2017,18,5,36,19,20
C7338,F,28,20대,S,N,서초구,2017,60,3,22,12,15
C7339,M,29,20대,S,N,동작구,2017,54,3,14,12,12
C7340,F,20,20대,M,N,강남구,2017,12,5,19,15,18
C7341,M,21,20대,S,N,마포구,2017,89,1,13,10,11
C7342,M,22,20대,S,N,서초구,2017,60,3,13,10,12
C7343,F,23,20대,M,N,송파구,2017,78,4,24,13,22
C7344,M,44,40대,M,Y,용산구,2017,42,2,40,19,29
C7345,F,45,40대,M,Y,마포구,2017,94,1,36,20,25
C7346,F,46,40대,M,N,서대문구,2017,39,2,24,14,21
C7347,M,18,10대,S,N,마포구,2017,89,4,16,11,13
C7348,M,48,40대,S,N,양천구,2017,96,1,15,11,14
C7349,F,39,30대,M,Y,용산구,2017,17,5,38,17,22
C7350,F,20,20대,S,N,송파구,2017,73,4,16,11,13
C7351,M,41,40대,M,Y,용산구,2017,42,2,36,18,32
C7352,F,22,20대,M,N,송파구,2017,78,4,23,14,22
C7353,M,43,40대,M,Y,광진구,2017,70,1,31,18,26
C7354,F,44,40대,M,Y,마포구,2017,94,1,30,18,20
C7355,M,35,30대,M,Y,서대문구,2017,81,4,17,14,16
C7356,M,46,40대,M,N,동작구,2017,56,3,16,13,15
C7357,F,37,30대,S,N,용산구,2017,3,5,16,10,14
C7358,F,58,50대,M,N,송파구,2017,86,2,23,16,20
C7359,F,59,50대,M,Y,동작구,2017,51,3,39,18,27
C7360,M,20,20대,M,N,강남구,2017,12,5,20,15,17
C7361,F,31,30대,M,Y,강남구,2017,18,5,46,19,30
C7362,F,22,20대,S,N,동작구,2017,55,3,27,18,21
C7363,F,53,50대,M,N,관악구,2017,47,3,25,15,21
C7364,F,34,30대,M,N,서대문구,2017,80,4,28,16,22
C7365,F,55,50대,M,N,서대문구,2017,35,2,26,17,22
C7366,M,46,40대,M,N,광진구,2017,70,1,17,13,15
C7367,M,47,40대,S,N,용산구,2017,33,2,8,6,7
C7368,F,28,20대,S,N,양천구,2017,55,1,23,16,20
C7369,F,49,40대,M,N,용산구,2017,39,2,24,15,20
C7370,F,30,30대,M,N,용산구,2017,6,5,22,19,19
C7371,F,41,40대,M,N,양천구,2017,99,1,19,13,15
C7372,F,52,50대,M,Y,강남구,2017,32,2,33,18,26
C7373,F,23,20대,M,Y,서대문구,2017,77,4,37,19,25
C7374,F,34,30대,S,N,강남구,2017,24,5,24,16,22
C7375,F,45,40대,M,N,마포구,2017,99,1,29,14,22
C7376,M,46,40대,S,N,광진구,2017,69,1,22,19,19
C7377,F,37,30대,M,N,서대문구,2017,80,4,19,13,16
C7378,M,38,30대,M,N,서대문구,2017,5,4,20,13,16
C7379,F,29,20대,S,N,동작구,2017,55,3,20,12,18
C7380,M,50,50대,M,N,강남구,2017,26,2,18,12,13
C7381,F,21,20대,S,N,강남구,2017,14,5,22,15,19
C7382,M,42,40대,M,Y,서대문구,2017,44,2,40,22,30
C7383,F,53,50대,M,N,강남구,2017,27,2,24,20,16
C7384,F,34,30대,S,N,광진구,2017,68,4,21,16,18
C7385,F,55,50대,M,Y,관악구,2017,47,3,41,20,29
C7386,F,26,20대,S,N,강남구,2017,14,5,31,19,22
C7387,F,57,50대,M,N,광진구,2017,87,1,23,14,21
C7388,M,38,30대,M,N,동작구,2017,56,3,16,11,16
C7389,F,62,60대,M,N,송파구,2017,86,2,23,15,19
C7390,F,20,20대,S,N,광진구,2017,75,4,24,16,13
C7391,F,21,20대,M,Y,광진구,2017,93,4,43,21,27
C7392,F,22,20대,M,N,관악구,2017,52,3,14,10,14
C7393,M,23,20대,M,N,마포구,2017,88,1,12,9,11
C7394,M,54,50대,M,Y,서대문구,2017,37,2,30,18,22
C7395,F,55,50대,M,N,강남구,2017,27,2,25,18,18
C7396,F,46,40대,M,N,광진구,2017,67,1,25,13,19
C7397,F,37,30대,M,Y,강남구,2017,18,5,31,16,22
C7398,F,48,40대,S,N,양천구,2017,98,1,18,13,17
C7399,F,49,40대,M,Y,강남구,2017,29,2,38,18,22
C7400,M,40,40대,M,N,강남구,2017,23,2,18,11,16
C7401,M,21,20대,M,N,강남구,2017,12,5,14,10,13
C7402,M,22,20대,M,N,용산구,2017,10,5,15,11,13
C7403,M,43,40대,S,N,양천구,2017,96,1,20,14,17
C7404,F,54,50대,M,N,강남구,2017,27,2,18,14,14
C7405,F,55,50대,S,N,강남구,2017,28,2,22,16,17
C7406,F,36,30대,M,Y,강남구,2017,18,5,36,19,22
C7407,M,37,30대,M,N,동작구,2017,56,3,13,11,13
C7408,F,58,50대,M,Y,마포구,2017,83,1,34,19,23
C7409,M,39,30대,S,N,송파구,2017,69,4,12,8,9
C7410,F,30,30대,S,N,강남구,2017,24,5,14,10,12
C7411,M,21,20대,S,N,마포구,2017,89,1,15,12,14
C7412,F,42,40대,M,N,양천구,2017,99,1,22,14,18
C7413,F,53,50대,M,Y,서대문구,2017,37,2,44,20,24
C7414,M,34,30대,S,N,마포구,2017,97,1,17,12,13
C7415,M,35,30대,S,N,강남구,2017,22,5,18,15,15
C7416,M,26,20대,M,Y,강남구,2017,11,5,31,16,23
C7417,M,37,30대,S,N,송파구,2017,69,4,13,12,13
C7418,F,58,50대,M,N,강남구,2017,27,2,19,15,16
C7419,M,64,60대,S,N,마포구,2017,84,1,18,15,18
C7420,F,20,20대,M,N,마포구,2017,90,1,24,13,19
C7421,F,18,10대,S,N,송파구,2017,73,4,18,14,17
C7422,M,22,20대,S,N,송파구,2017,72,4,17,10,17
C7423,F,23,20대,S,N,용산구,2017,4,5,20,11,19
C7424,M,24,20대,S,N,강남구,2017,13,5,20,13,16
C7425,F,45,40대,M,N,광진구,2017,67,1,33,15,29
C7426,F,56,50대,S,N,송파구,2017,86,2,22,13,19
C7427,F,37,30대,S,N,광진구,2017,68,4,20,15,13
C7428,F,38,30대,M,Y,용산구,2017,17,5,37,19,19
C7429,M,39,30대,M,Y,서초구,2017,65,3,31,17,24
C7430,F,20,20대,S,N,송파구,2017,73,4,23,14,19
C7431,F,31,30대,M,Y,양천구,2017,59,1,42,21,30
C7432,F,22,20대,S,N,관악구,2017,61,3,20,13,17
C7433,M,23,20대,S,N,송파구,2017,72,4,17,10,13
C7434,M,24,20대,M,N,관악구,2017,52,3,19,15,16
C7435,M,35,30대,S,N,강남구,2017,22,5,15,11,13
C7436,M,56,50대,M,N,서초구,2017,47,3,23,14,20
C7437,F,37,30대,S,N,관악구,2017,63,3,16,10,14
C7438,F,28,20대,M,Y,광진구,2017,93,4,33,19,20
C7439,F,49,40대,M,Y,마포구,2017,94,1,30,18,24
C7440,M,20,20대,M,N,용산구,2017,10,5,16,14,14
C7441,M,31,30대,M,Y,양천구,2017,59,1,25,18,20
C7442,M,32,30대,M,Y,용산구,2017,16,5,31,18,24
C7443,M,23,20대,S,N,마포구,2017,89,1,19,12,14
C7444,F,54,50대,M,Y,마포구,2017,83,1,30,18,23
C7445,F,35,30대,S,N,용산구,2017,3,5,18,10,14
C7446,F,26,20대,S,N,마포구,2017,90,1,32,19,22
C7447,F,37,30대,S,N,용산구,2017,3,5,16,12,13
C7448,M,58,50대,M,N,강남구,2017,26,2,17,11,14
C7449,F,66,60대,S,N,용산구,2017,36,2,17,13,17
C7450,M,20,20대,S,N,마포구,2017,89,1,21,13,16
C7451,F,51,50대,M,N,용산구,2017,35,2,15,12,12
C7452,F,52,50대,M,Y,송파구,2017,37,2,27,16,21
C7453,F,23,20대,S,N,용산구,2017,4,5,20,13,16
C7454,M,24,20대,S,N,마포구,2017,89,1,24,18,17
C7455,M,35,30대,M,N,마포구,2017,95,1,19,13,14
C7456,M,46,40대,S,N,관악구,2017,62,3,18,15,17
C7457,F,37,30대,S,N,광진구,2017,68,4,15,12,12
C7458,M,38,30대,S,N,동작구,2017,54,3,13,9,11
C7459,F,59,50대,M,N,강남구,2017,27,2,23,15,21
C7460,F,20,20대,S,N,관악구,2017,61,3,20,12,15
C7461,M,41,40대,M,Y,양천구,2017,49,1,34,20,28
C7462,M,22,20대,S,N,서대문구,2017,2,4,16,11,16
C7463,M,43,40대,M,Y,용산구,2017,42,2,27,15,26
C7464,F,34,30대,M,Y,강남구,2017,18,5,30,21,19
C7465,M,55,50대,S,N,서초구,2017,46,3,18,15,17
C7466,M,56,50대,M,N,강남구,2017,26,2,20,15,17
C7467,F,57,50대,M,Y,광진구,2017,83,1,28,20,20
C7468,M,38,30대,S,N,관악구,2017,62,3,22,16,21
C7469,F,49,40대,S,N,광진구,2017,67,1,25,19,17
C7470,F,40,40대,M,Y,용산구,2017,40,2,40,22,21
C7471,F,51,50대,M,Y,동작구,2017,51,3,29,16,18
C7472,M,22,20대,M,Y,서초구,2017,64,3,36,21,22
C7473,F,33,30대,M,Y,광진구,2017,94,4,44,21,28
C7474,M,24,20대,M,N,양천구,2017,88,1,14,10,12
C7475,M,35,30대,S,N,서대문구,2017,5,4,21,15,16
C7476,M,36,30대,S,N,동작구,2017,54,3,15,14,13
C7477,F,47,40대,M,N,서대문구,2017,39,2,32,20,25
C7478,F,38,30대,M,N,용산구,2017,6,5,30,18,22
C7479,F,61,60대,M,N,마포구,2017,84,1,21,17,15
C7480,F,40,40대,M,N,용산구,2017,39,2,18,14,16
C7481,M,21,20대,S,N,용산구,2017,1,5,16,12,14
C7482,F,42,40대,M,Y,서대문구,2017,41,2,36,17,24
C7483,F,33,30대,M,Y,서초구,2017,66,3,30,20,19
C7484,M,24,20대,M,N,송파구,2017,76,4,16,12,15
C7485,M,35,30대,S,N,강남구,2017,22,5,19,12,16
C7486,M,26,20대,M,Y,강남구,2017,11,5,32,18,24
C7487,M,37,30대,S,N,관악구,2017,62,3,20,13,16
C7488,M,38,30대,M,N,용산구,2017,6,5,13,12,10
C7489,F,18,10대,S,N,서초구,2017,60,3,28,17,18
C7490,F,30,30대,M,Y,동작구,2017,58,3,34,20,21
C7491,F,31,30대,S,N,강남구,2017,24,5,21,14,20
C7492,M,52,50대,M,Y,광진구,2017,83,1,32,18,24
C7493,F,33,30대,M,Y,송파구,2017,82,4,31,16,20
C7494,M,54,50대,M,N,송파구,2017,85,2,12,8,12
C7495,M,35,30대,S,N,서대문구,2017,5,4,21,13,15
C7496,M,46,40대,M,N,관악구,2017,56,3,19,16,16
C7497,M,57,50대,M,Y,마포구,2017,83,1,29,15,24
C7498,F,28,20대,M,Y,용산구,2017,8,5,31,20,22
C7499,M,29,20대,S,N,동작구,2017,54,3,12,8,11
C7500,M,40,40대,S,N,관악구,2017,62,3,17,13,15
C7501,F,21,20대,S,N,광진구,2017,75,4,29,19,25
C7502,F,32,30대,M,N,서초구,2017,64,3,26,16,21
C7503,F,43,40대,M,N,마포구,2017,99,1,19,13,19
C7504,M,34,30대,M,N,용산구,2017,6,5,13,13,12
C7505,M,35,30대,S,N,송파구,2017,69,4,16,11,13
C7506,M,26,20대,M,Y,광진구,2017,76,4,34,18,20
C7507,M,57,50대,M,Y,송파구,2017,37,2,33,17,23
C7508,M,38,30대,M,N,서대문구,2017,5,4,24,18,14
C7509,F,29,20대,M,N,동작구,2017,53,3,28,19,21
C7510,F,20,20대,S,N,송파구,2017,73,4,17,11,15
C7511,M,21,20대,S,N,광진구,2017,74,4,17,13,15
C7512,F,22,20대,S,N,강남구,2017,14,5,25,17,19
C7513,F,43,40대,S,N,광진구,2017,67,1,15,10,11
C7514,M,54,50대,M,N,강남구,2017,26,2,14,10,13
C7515,F,25,20대,S,N,강남구,2017,14,5,26,12,21
C7516,F,46,40대,M,N,강남구,2017,25,2,27,15,23
C7517,M,47,40대,M,Y,강남구,2017,30,2,32,19,27
C7518,M,48,40대,M,Y,마포구,2017,95,1,36,19,27
C7519,F,39,30대,S,N,용산구,2017,3,5,19,13,15
C7520,F,30,30대,M,N,광진구,2017,68,4,25,17,20
C7521,M,31,30대,M,Y,용산구,2017,16,5,27,16,19
C7522,M,22,20대,S,N,동작구,2017,54,3,14,8,12
C7523,M,23,20대,S,N,관악구,2017,61,3,21,15,16
C7524,F,24,20대,S,N,광진구,2017,75,4,20,12,16
C7525,F,25,20대,S,N,강남구,2017,14,5,20,13,16
C7526,M,36,30대,M,Y,관악구,2017,65,3,35,18,27
C7527,M,27,20대,S,N,광진구,2017,74,4,24,13,19
C7528,M,38,30대,M,N,용산구,2017,6,5,17,11,15
C7529,F,62,60대,S,N,서대문구,2017,86,2,25,16,21
C7530,M,40,40대,M,N,서대문구,2017,45,2,21,12,19
C7531,F,51,50대,M,Y,서대문구,2017,37,2,41,21,27
C7532,F,32,30대,M,Y,서대문구,2017,82,4,40,19,23
C7533,M,53,50대,M,N,용산구,2017,26,2,19,13,16
C7534,M,54,50대,M,N,용산구,2017,26,2,23,15,20
C7535,F,25,20대,S,N,관악구,2017,61,3,34,17,17
C7536,F,36,30대,S,N,용산구,2017,3,5,24,15,16
C7537,F,57,50대,M,N,강남구,2017,27,2,23,15,19
C7538,M,28,20대,S,N,강남구,2017,13,5,30,16,18
C7539,F,29,20대,M,N,양천구,2017,53,1,17,13,13
C7540,F,40,40대,M,Y,용산구,2017,40,2,36,17,30
C7541,M,21,20대,S,N,서초구,2017,60,3,22,17,21
C7542,M,32,30대,M,Y,동작구,2017,58,3,30,17,26
C7543,F,53,50대,M,N,용산구,2017,35,2,24,17,18
C7544,F,24,20대,M,N,송파구,2017,78,4,18,14,15
C7545,M,45,40대,M,Y,광진구,2017,70,1,34,19,26
C7546,F,56,50대,M,N,동작구,2017,51,3,30,18,25
C7547,M,47,40대,M,Y,서초구,2017,65,3,26,17,23
C7548,M,28,20대,M,Y,용산구,2017,9,5,32,17,25
C7549,M,61,60대,S,N,관악구,2017,46,3,18,15,15
C7550,F,20,20대,S,N,서대문구,2017,4,4,18,12,18
C7551,F,31,30대,M,Y,서초구,2017,66,3,38,17,24
C7552,M,52,50대,S,N,강남구,2017,28,2,20,14,13
C7553,M,43,40대,S,N,동작구,2017,57,3,14,12,12
C7554,F,24,20대,S,N,용산구,2017,4,5,20,13,18
C7555,F,35,30대,M,Y,관악구,2017,66,3,43,20,25
C7556,M,46,40대,S,N,서초구,2017,62,3,22,16,19
C7557,M,47,40대,M,Y,마포구,2017,95,1,30,17,25
C7558,M,58,50대,M,N,강남구,2017,26,2,24,15,19
C7559,F,39,30대,S,N,관악구,2017,63,3,21,14,16
C7560,F,40,40대,M,Y,서대문구,2017,41,2,33,19,25
C7561,F,21,20대,M,N,강남구,2017,12,5,24,19,19
C7562,M,22,20대,S,N,관악구,2017,61,3,17,12,15
C7563,F,43,40대,S,N,강남구,2017,24,2,35,20,22
C7564,M,24,20대,M,N,용산구,2017,10,5,17,13,14
C7565,F,35,30대,M,N,강남구,2017,25,5,23,15,18
C7566,M,46,40대,M,N,강남구,2017,23,2,14,11,13
C7567,F,47,40대,M,N,동작구,2017,57,3,31,17,24
C7568,F,38,30대,S,N,서대문구,2017,3,4,16,11,14
C7569,F,60,60대,S,N,광진구,2017,87,1,18,14,17
C7570,M,50,50대,S,N,강남구,2017,28,2,13,11,10
