customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,movie_watched,movie_watched_no_dup,scribe_total,repeat_mov,ClusterHierarchical,ClusterKmeans
C7014,M,44,40대,M,N,서대문구,2017,20,19,15,1,97,4
C7015,F,19,10대,S,N,강남구,2017,24,19,17,5,412,2
C7016,M,46,40대,S,N,광진구,2017,13,12,10,1,88,4
C7017,F,37,30대,S,N,송파구,2017,19,14,13,5,84,4
C7018,M,28,20대,M,N,강남구,2017,17,13,12,4,80,4
C7019,M,39,30대,M,N,광진구,2017,16,12,13,4,84,4
C7020,M,20,20대,M,N,용산구,2017,14,12,11,2,80,4
C7021,M,51,50대,M,Y,서대문구,2017,37,29,19,8,368,2
C7022,M,22,20대,M,N,마포구,2017,16,14,10,2,91,4
C7023,M,53,50대,M,Y,서대문구,2017,37,27,22,10,369,2
C7024,F,24,20대,M,N,동작구,2017,29,24,18,5,428,2
C7025,F,45,40대,M,Y,용산구,2017,35,21,18,14,511,2
C7026,F,46,40대,S,N,관악구,2017,14,11,12,3,139,4
C7027,F,57,50대,M,N,관악구,2017,12,12,9,0,65,4
C7028,F,28,20대,S,N,강남구,2017,25,20,15,5,413,2
C7029,M,59,50대,M,N,양천구,2017,14,12,12,2,139,4
C7030,F,20,20대,S,N,양천구,2017,31,22,18,9,494,2
C7031,M,21,20대,M,N,서대문구,2017,17,13,13,4,100,4
C7032,M,42,40대,M,Y,관악구,2017,28,22,21,6,485,2
C7033,M,33,30대,S,N,강남구,2017,12,12,10,0,76,4
C7034,F,54,50대,S,N,서대문구,2017,17,16,13,1,99,4
C7035,F,35,30대,S,N,양천구,2017,27,22,19,5,487,2
C7036,M,46,40대,S,N,송파구,2017,7,7,6,0,36,4
C7037,F,47,40대,M,N,용산구,2017,21,15,14,6,116,4
C7038,F,38,30대,M,N,송파구,2017,16,16,12,0,89,4
C7039,F,62,60대,S,N,광진구,2017,29,20,17,9,414,2
C7040,M,40,40대,M,Y,마포구,2017,22,20,16,2,436,2
C7041,M,19,10대,S,N,강남구,2017,21,18,15,3,110,4
C7042,F,42,40대,M,N,송파구,2017,24,19,17,5,130,2
C7043,M,53,50대,M,Y,마포구,2017,28,22,20,6,403,2
C7044,F,34,30대,S,N,용산구,2017,31,12,19,19,524,2
C7045,M,35,30대,M,N,용산구,2017,26,18,15,8,417,2
C7046,M,36,30대,S,N,강남구,2017,17,12,13,5,115,4
C7047,M,47,40대,M,Y,양천구,2017,31,20,19,11,521,2
C7048,M,28,20대,M,Y,양천구,2017,29,21,14,8,516,2
C7049,M,49,40대,M,Y,마포구,2017,38,26,19,12,477,2
C7050,M,20,20대,S,N,마포구,2017,18,16,13,2,106,4
C7051,F,51,50대,M,N,용산구,2017,21,20,14,1,96,4
C7052,M,32,30대,S,N,서대문구,2017,19,17,12,2,93,4
C7053,M,23,20대,S,N,관악구,2017,17,14,14,3,143,4
C7054,F,24,20대,S,N,광진구,2017,17,13,13,4,84,4
C7055,M,35,30대,S,N,양천구,2017,21,15,15,6,137,4
C7056,M,26,20대,S,N,강남구,2017,19,16,13,3,111,4
C7057,M,37,30대,S,N,마포구,2017,12,12,9,0,59,4
C7058,F,48,40대,M,Y,양천구,2017,43,27,20,16,465,2
C7059,F,59,50대,M,Y,강남구,2017,41,25,21,16,469,2
C7060,M,30,30대,M,N,용산구,2017,20,14,16,6,117,4
C7061,M,21,20대,S,N,송파구,2017,25,20,18,5,406,2
C7062,F,42,40대,M,N,강남구,2017,19,15,15,4,112,4
C7063,M,33,30대,S,N,마포구,2017,20,17,15,3,102,4
C7064,F,24,20대,M,N,용산구,2017,20,16,13,4,111,4
C7065,M,45,40대,M,N,마포구,2017,18,15,12,3,135,4
C7066,F,26,20대,M,Y,광진구,2017,34,18,19,16,510,2
C7067,M,37,30대,S,N,용산구,2017,13,10,9,3,52,4
C7068,F,38,30대,M,Y,동작구,2017,39,28,21,11,474,2
C7069,F,49,40대,M,Y,서대문구,2017,38,25,21,13,469,2
C7070,F,50,50대,M,N,광진구,2017,25,22,15,3,435,2
C7071,M,31,30대,M,N,마포구,2017,14,12,11,2,61,4
C7072,M,22,20대,S,N,강남구,2017,16,14,9,2,73,4
C7073,M,23,20대,M,N,서대문구,2017,19,16,13,3,107,4
C7074,F,24,20대,S,N,관악구,2017,21,17,14,4,143,4
C7075,M,45,40대,M,Y,광진구,2017,28,24,17,4,425,2
C7076,M,26,20대,S,N,송파구,2017,22,16,14,6,118,4
C7077,F,37,30대,M,Y,송파구,2017,36,21,20,15,508,2
C7078,M,48,40대,M,Y,마포구,2017,40,30,22,10,369,2
C7079,F,49,40대,M,Y,마포구,2017,38,28,20,10,369,2
C7080,M,30,30대,S,N,강남구,2017,20,17,13,3,111,4
C7081,M,51,50대,M,N,양천구,2017,19,14,14,5,141,4
C7082,M,22,20대,S,N,광진구,2017,16,15,12,1,89,4
C7083,F,33,30대,M,Y,용산구,2017,36,27,19,9,371,2
C7084,M,24,20대,M,N,송파구,2017,12,10,10,2,46,4
C7085,F,25,20대,S,N,강남구,2017,27,24,18,3,446,2
C7086,M,56,50대,M,N,송파구,2017,16,16,12,0,87,4
C7087,M,47,40대,M,N,강남구,2017,19,16,14,3,113,4
C7088,F,48,40대,M,Y,송파구,2017,27,19,16,8,414,2
C7089,M,59,50대,M,N,서대문구,2017,14,12,11,2,79,4
C7090,F,40,40대,S,N,관악구,2017,20,15,16,5,142,4
C7091,F,31,30대,M,Y,강남구,2017,41,28,18,13,367,2
C7092,M,22,20대,S,N,송파구,2017,10,8,9,2,43,4
C7093,M,43,40대,M,Y,서대문구,2017,38,29,18,9,368,2
C7094,M,54,50대,M,Y,강남구,2017,23,20,15,3,437,2
C7095,M,35,30대,S,N,용산구,2017,19,16,13,3,111,4
C7096,F,46,40대,M,N,용산구,2017,20,19,14,1,96,4
C7097,F,37,30대,M,N,양천구,2017,21,16,13,5,135,4
C7098,M,58,50대,S,N,강남구,2017,20,15,14,5,112,4
C7099,M,59,50대,M,N,용산구,2017,23,17,15,6,116,4
C7100,M,40,40대,M,N,강남구,2017,14,11,11,3,79,4
C7101,F,51,50대,S,N,용산구,2017,28,21,16,7,411,2
C7102,F,32,30대,M,Y,서대문구,2017,32,28,17,4,447,2
C7103,F,23,20대,M,Y,용산구,2017,40,25,18,15,472,2
C7104,F,34,30대,M,Y,서초구,2017,33,25,17,8,490,2
C7105,M,35,30대,M,N,용산구,2017,15,12,14,3,100,4
C7106,F,36,30대,M,N,강남구,2017,22,19,16,3,110,2
C7107,F,37,30대,S,N,용산구,2017,20,18,13,2,93,4
C7108,M,28,20대,S,N,강남구,2017,17,13,14,4,100,4
C7109,F,62,60대,S,N,용산구,2017,18,16,14,2,99,4
C7110,F,20,20대,M,N,동작구,2017,18,15,13,3,143,4
C7111,F,21,20대,M,N,강남구,2017,17,16,13,1,109,4
C7112,M,42,40대,S,N,용산구,2017,16,11,11,5,114,4
C7113,F,23,20대,M,N,용산구,2017,24,21,15,3,434,2
C7114,M,24,20대,S,N,광진구,2017,23,21,14,2,433,2
C7115,F,35,30대,M,N,강남구,2017,19,18,11,1,93,4
C7116,F,36,30대,M,Y,관악구,2017,40,32,20,8,345,2
C7117,M,27,20대,S,N,강남구,2017,13,13,10,0,76,4
C7118,F,48,40대,M,Y,동작구,2017,36,24,19,12,477,2
C7119,F,59,50대,M,N,서대문구,2017,21,17,15,4,129,4
C7120,M,30,30대,S,N,서대문구,2017,13,12,11,1,76,4
C7121,F,21,20대,M,N,서대문구,2017,27,22,17,5,393,2
C7122,M,22,20대,S,N,광진구,2017,19,16,15,3,102,4
C7123,F,23,20대,S,N,서대문구,2017,19,16,13,3,111,4
C7124,F,24,20대,S,N,서대문구,2017,23,21,16,2,432,2
C7125,F,25,20대,S,N,강남구,2017,26,20,16,6,413,2
C7126,M,26,20대,M,Y,송파구,2017,42,28,20,14,468,2
C7127,F,37,30대,S,N,광진구,2017,21,18,16,3,132,2
C7128,F,48,40대,M,N,마포구,2017,18,15,12,3,135,4
C7129,M,29,20대,S,N,강남구,2017,20,13,15,7,115,4
C7130,M,40,40대,M,Y,송파구,2017,27,22,18,5,395,2
C7131,F,21,20대,M,N,마포구,2017,27,24,16,3,423,2
C7132,M,42,40대,M,Y,마포구,2017,32,23,20,9,495,2
C7133,F,33,30대,S,N,관악구,2017,18,14,15,4,142,4
C7134,F,24,20대,M,Y,용산구,2017,34,20,17,14,513,2
C7135,M,35,30대,M,N,광진구,2017,18,16,13,2,108,4
C7136,F,46,40대,S,N,관악구,2017,19,17,14,2,149,4
C7137,M,37,30대,M,N,서초구,2017,22,16,15,6,142,4
C7138,F,48,40대,M,Y,용산구,2017,44,31,18,13,367,2
C7139,M,59,50대,M,N,마포구,2017,18,17,13,1,147,4
C7140,M,20,20대,M,N,용산구,2017,28,22,16,6,394,2
C7141,M,31,30대,M,Y,서대문구,2017,31,24,17,7,398,2
C7142,M,22,20대,M,N,동작구,2017,14,12,10,2,61,4
C7143,M,33,30대,S,N,용산구,2017,24,21,17,3,431,2
C7144,F,24,20대,S,N,관악구,2017,19,16,14,3,143,4
C7145,F,25,20대,S,N,광진구,2017,21,18,14,3,105,4
C7146,F,26,20대,M,N,동작구,2017,26,22,17,4,427,2
C7147,M,27,20대,S,N,서대문구,2017,15,15,11,0,89,4
C7148,F,58,50대,M,Y,용산구,2017,36,26,19,10,505,2
C7149,M,29,20대,M,N,강남구,2017,22,18,12,4,111,4
C7150,M,20,20대,M,N,서대문구,2017,16,14,13,2,101,4
C7151,F,51,50대,M,N,마포구,2017,26,21,17,5,131,2
C7152,F,32,30대,M,Y,용산구,2017,31,19,15,12,515,2
C7153,F,23,20대,S,N,관악구,2017,24,20,12,4,144,4
C7154,M,19,10대,S,N,송파구,2017,14,13,10,1,75,4
C7155,F,35,30대,M,N,용산구,2017,24,18,16,6,419,2
C7156,F,46,40대,S,N,용산구,2017,18,18,13,0,98,4
C7157,M,37,30대,M,N,서대문구,2017,22,16,15,6,118,4
C7158,F,28,20대,S,N,마포구,2017,27,18,17,9,518,2
C7159,F,29,20대,M,Y,동작구,2017,35,21,20,14,520,2
C7160,M,20,20대,S,N,송파구,2017,14,11,12,3,83,4
C7161,M,21,20대,S,N,용산구,2017,16,14,13,2,101,4
C7162,M,22,20대,M,Y,동작구,2017,32,20,18,12,521,2
C7163,F,43,40대,M,Y,송파구,2017,24,17,15,7,127,2
C7164,M,44,40대,M,Y,서초구,2017,45,32,21,13,473,1
C7165,F,55,50대,S,N,강남구,2017,27,23,15,4,438,2
C7166,M,36,30대,M,Y,광진구,2017,38,30,18,8,368,2
C7167,M,57,50대,M,N,용산구,2017,15,13,10,2,79,4
C7168,M,18,10대,S,N,강남구,2017,16,12,10,4,70,4
C7169,F,39,30대,M,N,관악구,2017,17,15,14,2,143,4
C7170,F,20,20대,S,N,광진구,2017,22,17,14,5,127,4
C7171,F,21,20대,M,N,강남구,2017,28,24,18,4,446,2
C7172,F,18,10대,S,N,동작구,2017,20,18,13,2,144,4
C7173,M,23,20대,S,N,강남구,2017,13,11,11,2,80,4
C7174,F,54,50대,M,N,용산구,2017,25,20,15,5,411,2
C7175,M,55,50대,M,N,관악구,2017,19,14,14,5,141,4
C7176,M,46,40대,S,N,동작구,2017,23,20,17,3,120,2
C7177,F,57,50대,M,Y,서대문구,2017,36,24,18,12,507,2
C7178,F,58,50대,S,N,용산구,2017,25,22,17,3,439,2
C7179,M,49,40대,M,Y,용산구,2017,30,26,18,4,446,2
C7180,M,20,20대,S,N,마포구,2017,26,17,18,9,518,2
C7181,F,31,30대,M,Y,서초구,2017,32,26,20,6,361,2
C7182,F,32,30대,M,Y,용산구,2017,36,26,19,10,371,2
C7183,M,53,50대,M,Y,동작구,2017,24,19,14,5,150,2
C7184,M,18,10대,S,N,서대문구,2017,16,14,14,2,101,4
C7185,F,45,40대,M,Y,강남구,2017,36,25,19,11,505,2
C7186,F,36,30대,S,N,강남구,2017,25,22,16,3,432,2
C7187,M,47,40대,M,N,용산구,2017,21,16,14,5,116,4
C7188,F,58,50대,S,N,강남구,2017,24,21,15,3,437,2
C7189,M,65,60대,S,N,관악구,2017,11,11,10,0,64,4
C7190,F,30,30대,M,Y,용산구,2017,38,23,19,15,471,2
C7191,F,21,20대,M,N,광진구,2017,23,22,14,1,433,2
C7192,F,22,20대,M,N,용산구,2017,19,13,14,6,115,4
C7193,M,43,40대,S,N,용산구,2017,16,16,12,0,98,4
C7194,M,44,40대,M,Y,용산구,2017,34,23,20,11,505,2
C7195,M,45,40대,M,Y,서대문구,2017,42,29,19,13,367,2
C7196,M,36,30대,M,N,관악구,2017,19,17,14,2,149,4
C7197,M,37,30대,M,N,강남구,2017,12,11,10,1,54,4
C7198,M,38,30대,M,Y,마포구,2017,31,22,17,9,497,2
C7199,M,59,50대,M,N,광진구,2017,18,16,14,2,108,4
C7200,M,30,30대,M,N,강남구,2017,16,13,12,3,80,4
C7201,F,31,30대,M,Y,송파구,2017,37,24,21,13,467,2
C7202,M,42,40대,M,Y,송파구,2017,26,21,15,5,126,2
C7203,F,23,20대,M,Y,용산구,2017,49,30,22,19,464,1
C7204,F,34,30대,M,Y,광진구,2017,32,26,17,6,425,2
C7205,M,55,50대,M,N,송파구,2017,15,15,13,0,87,4
C7206,M,56,50대,M,Y,마포구,2017,29,27,18,2,429,2
C7207,F,37,30대,S,N,강남구,2017,21,16,14,5,111,4
C7208,M,38,30대,S,N,관악구,2017,20,19,15,1,149,4
C7209,F,29,20대,M,Y,강남구,2017,37,22,19,15,511,2
C7210,M,50,50대,S,N,광진구,2017,13,12,10,1,88,4
C7211,M,21,20대,S,N,서초구,2017,20,16,14,4,142,4
C7212,M,32,30대,M,N,마포구,2017,18,17,11,1,145,4
C7213,F,23,20대,S,N,서초구,2017,23,18,15,5,119,2
C7214,F,34,30대,M,Y,서대문구,2017,38,23,19,15,471,2
C7215,F,45,40대,M,Y,용산구,2017,36,22,17,14,511,2
C7216,M,46,40대,M,N,서초구,2017,22,17,16,5,119,2
C7217,M,37,30대,S,N,강남구,2017,10,10,9,0,53,4
C7218,M,28,20대,S,N,용산구,2017,15,14,9,1,73,4
C7219,F,49,40대,M,Y,관악구,2017,38,26,21,12,476,2
C7220,F,30,30대,M,Y,광진구,2017,43,27,20,16,465,2
C7221,F,21,20대,S,N,동작구,2017,26,19,15,7,516,2
C7222,F,22,20대,M,N,용산구,2017,23,22,15,1,432,2
C7223,F,53,50대,M,N,관악구,2017,23,20,16,3,123,2
C7224,F,34,30대,M,N,동작구,2017,29,20,17,9,516,2
C7225,F,25,20대,S,N,양천구,2017,24,22,18,2,423,2
C7226,F,26,20대,M,Y,마포구,2017,38,23,20,15,478,2
C7227,F,37,30대,M,N,송파구,2017,8,8,8,0,12,4
C7228,F,38,30대,M,Y,송파구,2017,27,20,15,7,126,2
C7229,F,63,60대,S,N,서초구,2017,24,18,14,6,124,2
C7230,M,50,50대,S,N,관악구,2017,19,18,13,1,148,4
C7231,F,41,40대,M,Y,동작구,2017,39,32,20,7,345,2
C7232,M,22,20대,S,N,마포구,2017,15,14,13,1,106,4
C7233,F,23,20대,S,N,강남구,2017,25,22,14,3,434,2
C7234,M,34,30대,M,N,송파구,2017,12,11,9,1,46,4
C7235,M,35,30대,S,N,용산구,2017,22,21,19,1,443,2
C7236,F,46,40대,M,N,동작구,2017,31,22,19,9,495,2
C7237,F,37,30대,M,N,광진구,2017,20,14,15,6,137,4
C7238,F,38,30대,S,N,동작구,2017,22,21,16,1,122,2
C7239,M,66,60대,S,N,용산구,2017,12,11,9,1,42,4
C7240,F,30,30대,S,N,송파구,2017,17,12,15,5,115,4
C7241,M,21,20대,M,N,용산구,2017,19,16,15,3,110,4
C7242,F,42,40대,M,Y,마포구,2017,33,21,17,12,496,2
C7243,M,43,40대,M,Y,서대문구,2017,30,23,17,7,396,2
C7244,F,34,30대,M,Y,양천구,2017,38,23,21,15,478,2
C7245,M,35,30대,M,N,서대문구,2017,19,16,14,3,107,4
C7246,M,46,40대,M,N,마포구,2017,19,18,15,1,147,4
C7247,M,37,30대,M,N,관악구,2017,20,16,15,4,142,4
C7248,F,28,20대,M,N,서대문구,2017,26,21,15,5,394,2
C7249,F,59,50대,M,N,광진구,2017,24,23,14,1,435,2
C7250,M,40,40대,M,N,광진구,2017,22,20,16,2,436,2
C7251,F,41,40대,M,Y,관악구,2017,26,22,17,4,427,2
C7252,F,42,40대,M,Y,서대문구,2017,41,27,20,14,469,2
C7253,F,33,30대,M,Y,용산구,2017,41,26,18,15,472,2
C7254,F,34,30대,S,N,광진구,2017,25,18,15,7,127,2
C7255,F,55,50대,M,N,동작구,2017,24,19,17,5,121,2
C7256,M,46,40대,M,N,동작구,2017,17,16,13,1,148,4
C7257,F,47,40대,M,Y,강남구,2017,24,19,15,5,413,2
C7258,F,38,30대,S,N,강남구,2017,12,12,11,0,76,4
C7259,F,39,30대,M,Y,용산구,2017,48,29,20,19,464,1
C7260,M,50,50대,M,N,강남구,2017,14,13,10,1,78,4
C7261,M,19,10대,S,N,서대문구,2017,16,13,13,3,100,4
C7262,F,22,20대,S,N,용산구,2017,19,15,12,4,111,4
C7263,F,33,30대,M,Y,동작구,2017,28,17,15,11,517,2
C7264,F,44,40대,S,N,서대문구,2017,41,25,19,16,471,2
C7265,F,35,30대,M,N,서대문구,2017,20,16,13,4,107,4
C7266,F,36,30대,M,Y,광진구,2017,34,22,19,12,504,2
C7267,M,37,30대,S,N,용산구,2017,16,15,11,1,77,4
C7268,M,38,30대,M,N,용산구,2017,23,19,17,4,412,2
C7269,F,59,50대,M,N,강남구,2017,20,16,13,4,113,4
C7270,F,30,30대,S,N,강남구,2017,31,21,17,10,506,2
C7271,M,21,20대,S,N,양천구,2017,15,14,10,1,60,4
C7272,F,32,30대,M,Y,용산구,2017,34,22,16,12,506,2
C7273,F,43,40대,M,Y,서대문구,2017,40,26,21,14,469,2
C7274,F,44,40대,M,N,서대문구,2017,22,17,14,5,116,4
C7275,M,35,30대,M,Y,송파구,2017,34,23,18,11,497,2
C7276,F,46,40대,M,Y,서대문구,2017,30,23,17,7,396,2
C7277,M,37,30대,M,Y,강남구,2017,35,31,20,4,305,2
C7278,M,38,30대,M,Y,강남구,2017,27,25,18,2,446,2
C7279,M,29,20대,S,N,서초구,2017,19,18,10,1,146,4
C7280,F,30,30대,S,N,강남구,2017,18,14,14,4,112,4
C7281,F,21,20대,S,N,동작구,2017,19,15,14,4,143,4
C7282,F,52,50대,S,N,송파구,2017,20,18,14,2,99,4
C7283,M,53,50대,M,N,동작구,2017,16,15,10,1,67,4
C7284,F,34,30대,M,Y,동작구,2017,41,22,21,19,479,2
C7285,F,45,40대,M,Y,마포구,2017,35,21,19,14,509,2
C7286,M,46,40대,M,N,용산구,2017,21,18,13,3,92,4
C7287,F,57,50대,M,Y,양천구,2017,32,22,19,10,496,2
C7288,M,38,30대,S,N,마포구,2017,14,10,10,4,14,4
C7289,F,49,40대,M,Y,마포구,2017,43,27,21,16,465,2
C7290,F,20,20대,M,N,송파구,2017,21,17,13,4,105,4
C7291,M,19,10대,S,N,강남구,2017,20,15,13,5,111,4
C7292,F,32,30대,M,N,광진구,2017,25,20,13,5,125,2
C7293,F,23,20대,M,Y,양천구,2017,42,25,19,17,465,2
C7294,M,24,20대,S,N,용산구,2017,14,13,13,1,101,4
C7295,F,35,30대,S,N,동작구,2017,20,17,15,3,151,4
C7296,M,26,20대,S,N,송파구,2017,12,11,9,1,46,4
C7297,F,37,30대,M,N,강남구,2017,30,23,15,7,397,2
C7298,F,38,30대,M,N,동작구,2017,22,19,14,3,151,4
C7299,M,63,60대,S,N,강남구,2017,19,17,13,2,113,4
C7300,F,30,30대,M,Y,동작구,2017,35,20,17,15,519,2
C7301,F,41,40대,M,Y,송파구,2017,25,17,17,8,415,2
C7302,M,22,20대,S,N,서대문구,2017,23,16,14,7,118,4
C7303,M,23,20대,M,N,서대문구,2017,15,12,13,3,100,4
C7304,F,34,30대,M,Y,관악구,2017,34,21,18,13,521,2
C7305,F,35,30대,M,Y,마포구,2017,43,26,19,17,465,2
C7306,M,56,50대,M,N,송파구,2017,10,9,10,1,42,4
C7307,F,47,40대,M,Y,송파구,2017,29,19,15,10,514,2
C7308,M,58,50대,S,N,송파구,2017,19,17,13,2,99,4
C7309,F,66,60대,M,N,광진구,2017,24,21,16,3,436,2
C7310,M,40,40대,M,Y,용산구,2017,25,22,14,3,437,2
C7311,M,31,30대,M,N,용산구,2017,20,15,12,5,71,4
C7312,F,42,40대,M,Y,강남구,2017,32,21,17,11,506,2
C7313,F,43,40대,M,Y,서대문구,2017,33,25,19,8,384,2
C7314,F,24,20대,M,N,관악구,2017,32,25,18,7,490,2
C7315,F,35,30대,M,N,광진구,2017,22,17,15,5,127,4
C7316,F,36,30대,M,Y,용산구,2017,34,20,19,14,513,2
C7317,M,37,30대,S,N,서초구,2017,22,17,16,5,119,2
C7318,M,48,40대,M,Y,강남구,2017,28,24,15,4,438,2
C7319,M,62,60대,M,N,서대문구,2017,19,17,13,2,99,4
C7320,F,50,50대,M,N,용산구,2017,28,25,19,3,450,2
C7321,M,31,30대,M,Y,광진구,2017,31,22,18,9,497,2
C7322,M,22,20대,S,N,광진구,2017,15,13,11,2,83,4
C7323,M,23,20대,S,N,마포구,2017,17,15,14,2,106,4
C7324,M,44,40대,S,N,양천구,2017,21,17,14,4,150,4
C7325,M,25,20대,S,N,용산구,2017,16,14,13,2,101,4
C7326,F,56,50대,M,Y,강남구,2017,31,24,20,7,385,2
C7327,F,37,30대,S,N,송파구,2017,17,14,11,3,83,4
C7328,M,38,30대,S,N,송파구,2017,12,12,9,0,46,4
C7329,M,29,20대,S,N,송파구,2017,15,14,11,1,89,4
C7330,F,40,40대,M,Y,동작구,2017,32,19,20,13,521,2
C7331,F,21,20대,M,Y,송파구,2017,31,19,15,12,515,2
C7332,F,32,30대,S,N,강남구,2017,19,16,12,3,111,4
C7333,M,23,20대,S,N,강남구,2017,18,16,12,2,111,4
C7334,M,24,20대,S,N,광진구,2017,19,16,10,3,91,4
C7335,F,25,20대,M,Y,광진구,2017,47,29,20,18,465,1
C7336,M,36,30대,S,N,용산구,2017,20,17,13,3,111,4
C7337,F,37,30대,M,Y,강남구,2017,36,20,19,16,512,2
C7338,F,28,20대,S,N,서초구,2017,22,15,12,7,133,4
C7339,M,29,20대,S,N,동작구,2017,14,12,12,2,139,4
C7340,F,20,20대,M,N,강남구,2017,19,18,15,1,109,4
C7341,M,21,20대,S,N,마포구,2017,13,11,10,2,61,4
C7342,M,22,20대,S,N,서초구,2017,13,12,10,1,66,4
C7343,F,23,20대,M,N,송파구,2017,24,22,13,2,433,2
C7344,M,44,40대,M,Y,용산구,2017,40,29,19,11,367,2
C7345,F,45,40대,M,Y,마포구,2017,36,25,20,11,492,2
C7346,F,46,40대,M,N,서대문구,2017,24,21,14,3,437,2
C7347,M,18,10대,S,N,마포구,2017,16,13,11,3,83,4
C7348,M,48,40대,S,N,양천구,2017,15,14,11,1,88,4
C7349,F,39,30대,M,Y,용산구,2017,38,22,17,16,511,2
C7350,F,20,20대,S,N,송파구,2017,16,13,11,3,83,4
C7351,M,41,40대,M,Y,용산구,2017,36,32,18,4,305,2
C7352,F,22,20대,M,N,송파구,2017,23,22,14,1,433,2
C7353,M,43,40대,M,Y,광진구,2017,31,26,18,5,425,2
C7354,F,44,40대,M,Y,마포구,2017,30,20,18,10,496,2
C7355,M,35,30대,M,Y,서대문구,2017,17,16,14,1,108,4
C7356,M,46,40대,M,N,동작구,2017,16,15,13,1,148,4
C7357,F,37,30대,S,N,용산구,2017,16,14,10,2,75,4
C7358,F,58,50대,M,N,송파구,2017,23,20,16,3,436,2
C7359,F,59,50대,M,Y,동작구,2017,39,27,18,12,477,2
C7360,M,20,20대,M,N,강남구,2017,20,17,15,3,110,4
C7361,F,31,30대,M,Y,강남구,2017,46,30,19,16,464,2
C7362,F,22,20대,S,N,동작구,2017,27,21,18,6,488,2
C7363,F,53,50대,M,N,관악구,2017,25,21,15,4,123,2
C7364,F,34,30대,M,N,서대문구,2017,28,22,16,6,394,2
C7365,F,55,50대,M,N,서대문구,2017,26,22,17,4,439,2
C7366,M,46,40대,M,N,광진구,2017,17,15,13,2,108,4
C7367,M,47,40대,S,N,용산구,2017,8,7,6,1,36,4
C7368,F,28,20대,S,N,양천구,2017,23,20,16,3,132,2
C7369,F,49,40대,M,N,용산구,2017,24,20,15,4,411,2
C7370,F,30,30대,M,N,용산구,2017,22,19,19,3,443,2
C7371,F,41,40대,M,N,양천구,2017,19,15,13,4,135,4
C7372,F,52,50대,M,Y,강남구,2017,33,26,18,7,455,2
C7373,F,23,20대,M,Y,서대문구,2017,37,25,19,12,466,2
C7374,F,34,30대,S,N,강남구,2017,24,22,16,2,432,2
C7375,F,45,40대,M,N,마포구,2017,29,22,14,7,516,2
C7376,M,46,40대,S,N,광진구,2017,22,19,19,3,445,2
C7377,F,37,30대,M,N,서대문구,2017,19,16,13,3,107,4
C7378,M,38,30대,M,N,서대문구,2017,20,16,13,4,107,4
C7379,F,29,20대,S,N,동작구,2017,20,18,12,2,144,4
C7380,M,50,50대,M,N,강남구,2017,18,13,12,5,71,4
C7381,F,21,20대,S,N,강남구,2017,22,19,15,3,110,2
C7382,M,42,40대,M,Y,서대문구,2017,40,30,22,10,369,2
C7383,F,53,50대,M,N,강남구,2017,24,16,20,8,416,2
C7384,F,34,30대,S,N,광진구,2017,21,18,16,3,132,2
C7385,F,55,50대,M,Y,관악구,2017,41,29,20,12,474,2
C7386,F,26,20대,S,N,강남구,2017,31,22,19,9,399,2
C7387,F,57,50대,M,N,광진구,2017,23,21,14,2,435,2
C7388,M,38,30대,M,N,동작구,2017,16,16,11,0,145,4
C7389,F,62,60대,M,N,송파구,2017,23,19,15,4,129,2
C7390,F,20,20대,S,N,광진구,2017,24,13,16,11,523,4
C7391,F,21,20대,M,Y,광진구,2017,43,27,21,16,465,2
C7392,F,22,20대,M,N,관악구,2017,14,14,10,0,66,4
C7393,M,23,20대,M,N,마포구,2017,12,11,9,1,59,4
C7394,M,54,50대,M,Y,서대문구,2017,30,22,18,8,396,2
C7395,F,55,50대,M,N,강남구,2017,25,18,18,7,419,2
C7396,F,46,40대,M,N,광진구,2017,25,19,13,6,125,2
C7397,F,37,30대,M,Y,강남구,2017,31,22,16,9,400,2
C7398,F,48,40대,S,N,양천구,2017,18,17,13,1,147,4
C7399,F,49,40대,M,Y,강남구,2017,38,22,18,16,511,2
C7400,M,40,40대,M,N,강남구,2017,18,16,11,2,95,4
C7401,M,21,20대,M,N,강남구,2017,14,13,10,1,76,4
C7402,M,22,20대,M,N,용산구,2017,15,13,11,2,80,4
C7403,M,43,40대,S,N,양천구,2017,20,17,14,3,150,4
C7404,F,54,50대,M,N,강남구,2017,18,14,14,4,112,4
C7405,F,55,50대,S,N,강남구,2017,22,17,16,5,116,2
C7406,F,36,30대,M,Y,강남구,2017,36,22,19,14,511,2
C7407,M,37,30대,M,N,동작구,2017,13,13,11,0,67,4
C7408,F,58,50대,M,Y,마포구,2017,34,23,19,11,496,2
C7409,M,39,30대,S,N,송파구,2017,12,9,8,3,43,4
C7410,F,30,30대,S,N,강남구,2017,14,12,10,2,54,4
C7411,M,21,20대,S,N,마포구,2017,15,14,12,1,106,4
C7412,F,42,40대,M,N,양천구,2017,22,18,14,4,150,4
C7413,F,53,50대,M,Y,서대문구,2017,44,24,20,20,470,2
C7414,M,34,30대,S,N,마포구,2017,17,13,12,4,84,4
C7415,M,35,30대,S,N,강남구,2017,18,15,15,3,112,4
C7416,M,26,20대,M,Y,강남구,2017,31,23,16,8,400,2
C7417,M,37,30대,S,N,송파구,2017,13,13,12,0,101,4
